run_index,timestamp,eval_question_number,question,source_no_in_run,case_file,year_logged,retrieval_score,chunk_index,total_chunks_logged,sampled_pdf_relative_path,pdf_exists_under_sampled,chunk_index_in_range,chunks_json_row_found,logged_text_matches_chunks_json_strict,logged_text_matches_chunks_json_normalized,year_logged_matches_chunks_json,total_chunks_matches_chunks_json,verification_notes
19,2026-05-07 22:36:34,18,How has the Supreme Court ruled on arbitration awards and grounds for their challenge?,3,Swadesh_Kumar_Agarwal_vs_Dinesh_Kumar_Agarwal_on_5_May_2022_1.PDF,2022,0.7076,27,64,data/sampled/2022/Swadesh_Kumar_Agarwal_vs_Dinesh_Kumar_Agarwal_on_5_May_2022_1.PDF,yes,yes,yes,yes,yes,yes,yes,
19,2026-05-07 22:36:34,18,How has the Supreme Court ruled on arbitration awards and grounds for their challenge?,4,Pam_Developments_Private_Limited_vs_The_State_Of_West_Bengal_on_23_August_2024_1.PDF,2024,0.7052,26,35,data/sampled/2024/Pam_Developments_Private_Limited_vs_The_State_Of_West_Bengal_on_23_August_2024_1.PDF,yes,yes,yes,yes,yes,yes,yes,
19,2026-05-07 22:36:34,18,How has the Supreme Court ruled on arbitration awards and grounds for their challenge?,5,M_S_Larsen_Air_Conditioning_And_vs_Union_Of_India_on_11_August_2023_1.PDF,2023,0.7044,1,21,data/sampled/2023/M_S_Larsen_Air_Conditioning_And_vs_Union_Of_India_on_11_August_2023_1.PDF,yes,yes,yes,yes,yes,yes,yes,
19,2026-05-07 22:36:34,18,How has the Supreme Court ruled on arbitration awards and grounds for their challenge?,6,Delhi_Airport_Metro_Express_Pvt_Ltd_vs_Delhi_Metro_Rail_Corporation_Ltd_on_9_September_2021_1.PDF,2021,0.7034,39,91,data/sampled/2021/Delhi_Airport_Metro_Express_Pvt_Ltd_vs_Delhi_Metro_Rail_Corporation_Ltd_on_9_September_2021_1.PDF,yes,yes,yes,yes,yes,yes,yes,
19,2026-05-07 22:36:34,18,How has the Supreme Court ruled on arbitration awards and grounds for their challenge?,7,Welspun_Specialty_Solutions_Limited_vs_Oil_And_Natural_Gas_Corporation_Ltd_on_13_November_2021_1.PDF,2021,0.6975,18,47,data/sampled/2021/Welspun_Specialty_Solutions_Limited_vs_Oil_And_Natural_Gas_Corporation_Ltd_on_13_November_2021_1.PDF,yes,yes,yes,yes,yes,yes,yes,
19,2026-05-07 22:36:34,18,How has the Supreme Court ruled on arbitration awards and grounds for their challenge?,8,Pam_Developments_Private_Limited_vs_The_State_Of_West_Bengal_on_23_August_2024_1.PDF,2024,0.6946,22,35,data/sampled/2024/Pam_Developments_Private_Limited_vs_The_State_Of_West_Bengal_on_23_August_2024_1.PDF,yes,yes,yes,yes,yes,yes,yes,
19,2026-05-07 22:36:34,18,How has the Supreme Court ruled on arbitration awards and grounds for their challenge?,9,Bbr_India_Pvt_Ltd_vs_S_P_Singhla_Constructions_Private_on_18_May_2022_1.PDF,2022,0.6933,28,61,data/sampled/2022/Bbr_India_Pvt_Ltd_vs_S_P_Singhla_Constructions_Private_on_18_May_2022_1.PDF,yes,yes,yes,yes,yes,yes,yes,
19,2026-05-07 22:36:34,18,How has the Supreme Court ruled on arbitration awards and grounds for their challenge?,10,Delhi_Airport_Metro_Express_Pvt_Ltd_vs_Delhi_Metro_Rail_Corporation_Ltd_on_9_September_2021_1.PDF,2021,0.6907,49,91,data/sampled/2021/Delhi_Airport_Metro_Express_Pvt_Ltd_vs_Delhi_Metro_Rail_Corporation_Ltd_on_9_September_2021_1.PDF,yes,yes,yes,yes,yes,yes,yes,
20,2026-05-07 22:36:46,19,What has the court said about the liability of directors in cases of company fraud?,1,Sunita_Palita_vs_M_S_Panchami_Stone_Quarry_on_1_August_2022_1.PDF,2022,0.7689,41,48,data/sampled/2022/Sunita_Palita_vs_M_S_Panchami_Stone_Quarry_on_1_August_2022_1.PDF,yes,yes,yes,yes,yes,yes,yes,
20,2026-05-07 22:36:46,19,What has the court said about the liability of directors in cases of company fraud?,2,Sunita_Palita_vs_M_S_Panchami_Stone_Quarry_on_1_August_2022_1.PDF,2022,0.7483,16,48,data/sampled/2022/Sunita_Palita_vs_M_S_Panchami_Stone_Quarry_on_1_August_2022_1.PDF,yes,yes,yes,yes,yes,yes,yes,
20,2026-05-07 22:36:46,19,What has the court said about the liability of directors in cases of company fraud?,3,K_S_Mehta_vs_M_S_Morgan_Securities_And_Credits_Pvt_on_4_March_2025_1.PDF,2025,0.7459,18,22,data/sampled/2025/K_S_Mehta_vs_M_S_Morgan_Securities_And_Credits_Pvt_on_4_March_2025_1.PDF,yes,yes,yes,yes,yes,yes,yes,
20,2026-05-07 22:36:46,19,What has the court said about the liability of directors in cases of company fraud?,4,K_S_Mehta_vs_M_S_Morgan_Securities_And_Credits_Pvt_on_4_March_2025_1.PDF,2025,0.7431,10,22,data/sampled/2025/K_S_Mehta_vs_M_S_Morgan_Securities_And_Credits_Pvt_on_4_March_2025_1.PDF,yes,yes,yes,yes,yes,yes,yes,
20,2026-05-07 22:36:46,19,What has the court said about the liability of directors in cases of company fraud?,5,Ashok_Singh_vs_State_Of_U_P_on_2_April_2025_1.PDF,2025,0.7386,21,39,data/sampled/2025/Ashok_Singh_vs_State_Of_U_P_on_2_April_2025_1.PDF,yes,yes,yes,yes,yes,yes,yes,
20,2026-05-07 22:36:46,19,What has the court said about the liability of directors in cases of company fraud?,6,Ashok_Singh_vs_State_Of_U_P_on_2_April_2025_1.PDF,2025,0.7181,20,39,data/sampled/2025/Ashok_Singh_vs_State_Of_U_P_on_2_April_2025_1.PDF,yes,yes,yes,yes,yes,yes,yes,
21,2026-05-07 22:37:03,20,How has the court ruled on consumer protection and deficiency of service claims?,1,M_S_Citicorp_Finance_India_Limited_vs_Snehasis_Nanda_on_20_March_2025_1.PDF,2025,0.7382,21,58,data/sampled/2025/M_S_Citicorp_Finance_India_Limited_vs_Snehasis_Nanda_on_20_March_2025_1.PDF,yes,yes,yes,yes,yes,yes,yes,
21,2026-05-07 22:37:03,20,How has the court ruled on consumer protection and deficiency of service claims?,2,Iffco_Tokio_General_Insurance_Company_vs_Pearl_Beverages_Ltd_on_12_April_2021_1.PDF,2021,0.7360,206,220,data/sampled/2021/Iffco_Tokio_General_Insurance_Company_vs_Pearl_Beverages_Ltd_on_12_April_2021_1.PDF,yes,yes,yes,yes,yes,yes,yes,
21,2026-05-07 22:37:03,20,How has the court ruled on consumer protection and deficiency of service claims?,3,M_S_Citicorp_Finance_India_Limited_vs_Snehasis_Nanda_on_20_March_2025_1.PDF,2025,0.7147,47,58,data/sampled/2025/M_S_Citicorp_Finance_India_Limited_vs_Snehasis_Nanda_on_20_March_2025_1.PDF,yes,yes,yes,yes,yes,yes,yes,
21,2026-05-07 22:37:03,20,How has the court ruled on consumer protection and deficiency of service claims?,4,Alpha_G184_Owners_Association_vs_M_S_Magnum_International_Trading_on_15_May_2023_1.PDF,2023,0.7000,23,43,data/sampled/2023/Alpha_G184_Owners_Association_vs_M_S_Magnum_International_Trading_on_15_May_2023_1.PDF,yes,yes,yes,yes,yes,yes,yes,
21,2026-05-07 22:37:03,20,How has the court ruled on consumer protection and deficiency of service claims?,5,M_S_Universal_Sompo_General_Insurance_vs_Suresh_Chand_Jain_on_26_July_2023_1.PDF,2023,0.6980,23,44,data/sampled/2023/M_S_Universal_Sompo_General_Insurance_vs_Suresh_Chand_Jain_on_26_July_2023_1.PDF,yes,yes,yes,yes,yes,yes,yes,
21,2026-05-07 22:37:03,20,How has the court ruled on consumer protection and deficiency of service claims?,6,Alpha_G184_Owners_Association_vs_M_S_Magnum_International_Trading_on_15_May_2023_1.PDF,2023,0.6948,32,43,data/sampled/2023/Alpha_G184_Owners_Association_vs_M_S_Magnum_International_Trading_on_15_May_2023_1.PDF,yes,yes,yes,yes,yes,yes,yes,
21,2026-05-07 22:37:03,20,How has the court ruled on consumer protection and deficiency of service claims?,7,Debashis_Sinha_vs_M_S_R_N_R_Enterprise_on_9_February_2023_1.PDF,2023,0.6928,10,22,data/sampled/2023/Debashis_Sinha_vs_M_S_R_N_R_Enterprise_on_9_February_2023_1.PDF,yes,yes,yes,yes,yes,yes,yes,
21,2026-05-07 22:37:03,20,How has the court ruled on consumer protection and deficiency of service claims?,8,M_S_Suneja_Towers_Private_Limited_vs_Anita_Merchant_on_18_April_2023_1.PDF,2023,0.6888,142,163,data/sampled/2023/M_S_Suneja_Towers_Private_Limited_vs_Anita_Merchant_on_18_April_2023_1.PDF,yes,yes,yes,yes,yes,yes,yes,
21,2026-05-07 22:37:03,20,How has the court ruled on consumer protection and deficiency of service claims?,9,M_S_Suneja_Towers_Private_Limited_vs_Anita_Merchant_on_18_April_2023_1.PDF,2023,0.6872,4,163,data/sampled/2023/M_S_Suneja_Towers_Private_Limited_vs_Anita_Merchant_on_18_April_2023_1.PDF,yes,yes,yes,yes,yes,yes,yes,
21,2026-05-07 22:37:03,20,How has the court ruled on consumer protection and deficiency of service claims?,10,Manish_Kumar_vs_Union_Of_India_on_19_January_2021_1.PDF,2021,0.6857,274,698,data/sampled/2021/Manish_Kumar_vs_Union_Of_India_on_19_January_2021_1.PDF,yes,yes,yes,yes,yes,yes,yes,
21,2026-05-07 22:37:03,20,How has the court ruled on consumer protection and deficiency of service claims?,11,Manish_Kumar_vs_Union_Of_India_on_19_January_2021_1.PDF,2021,0.6805,353,698,data/sampled/2021/Manish_Kumar_vs_Union_Of_India_on_19_January_2021_1.PDF,yes,yes,yes,yes,yes,yes,yes,
21,2026-05-07 22:37:03,20,How has the court ruled on consumer protection and deficiency of service claims?,12,Iffco_Tokio_General_Insurance_Company_vs_Pearl_Beverages_Ltd_on_12_April_2021_1.PDF,2021,0.6768,167,220,data/sampled/2021/Iffco_Tokio_General_Insurance_Company_vs_Pearl_Beverages_Ltd_on_12_April_2021_1.PDF,yes,yes,yes,yes,yes,yes,yes,
22,2026-05-07 22:37:23,21,What has the Supreme Court ruled about the powers of High Courts under Article 226?,1,Union_Of_India_vs_Parashotam_Dass_on_21_March_2023_1.PDF,2023,0.7458,12,41,data/sampled/2023/Union_Of_India_vs_Parashotam_Dass_on_21_March_2023_1.PDF,yes,yes,yes,yes,yes,yes,yes,
22,2026-05-07 22:37:23,21,What has the Supreme Court ruled about the powers of High Courts under Article 226?,2,Union_Of_India_vs_Rajendra_N_Shah_on_20_July_2021_1.PDF,2021,0.7449,121,246,data/sampled/2021/Union_Of_India_vs_Rajendra_N_Shah_on_20_July_2021_1.PDF,yes,yes,yes,yes,yes,yes,yes,
22,2026-05-07 22:37:23,21,What has the Supreme Court ruled about the powers of High Courts under Article 226?,3,M_S_Radha_Krishan_Industries_vs_The_State_Of_Himachal_Pradesh_on_20_April_2021_1.PDF,2021,0.7385,35,126,data/sampled/2021/M_S_Radha_Krishan_Industries_vs_The_State_Of_Himachal_Pradesh_on_20_April_2021_1.PDF,yes,yes,yes,yes,yes,yes,yes,
22,2026-05-07 22:37:23,21,What has the Supreme Court ruled about the powers of High Courts under Article 226?,4,Union_Of_India_vs_Parashotam_Dass_on_21_March_2023_1.PDF,2023,0.7371,4,41,data/sampled/2023/Union_Of_India_vs_Parashotam_Dass_on_21_March_2023_1.PDF,yes,yes,yes,yes,yes,yes,yes,
22,2026-05-07 22:37:23,21,What has the Supreme Court ruled about the powers of High Courts under Article 226?,5,Punjab_State_Co_Op_Milk_Prod_Fed_Ltd_vs_Balbir_Kumar_Walia_on_9_July_2021_1.PDF,2021,0.7355,77,98,data/sampled/2021/Punjab_State_Co_Op_Milk_Prod_Fed_Ltd_vs_Balbir_Kumar_Walia_on_9_July_2021_1.PDF,yes,yes,yes,yes,yes,yes,yes,
22,2026-05-07 22:37:23,21,What has the Supreme Court ruled about the powers of High Courts under Article 226?,6,Jaipur_Vidyut_Vitran_Nigam_Ltd_vs_Mb_Power_Madhya_Pradesh_Limited_on_8_January_2024_1.PDF,2024,0.7328,135,154,data/sampled/2024/Jaipur_Vidyut_Vitran_Nigam_Ltd_vs_Mb_Power_Madhya_Pradesh_Limited_on_8_January_2024_1.PDF,yes,yes,yes,yes,yes,yes,yes,
22,2026-05-07 22:37:23,21,What has the Supreme Court ruled about the powers of High Courts under Article 226?,7,State_Bank_Of_India_vs_K_S_Vishwanath_on_20_May_2022_1.PDF,2022,0.7273,21,47,data/sampled/2022/State_Bank_Of_India_vs_K_S_Vishwanath_on_20_May_2022_1.PDF,yes,yes,yes,yes,yes,yes,yes,
22,2026-05-07 22:37:23,21,What has the Supreme Court ruled about the powers of High Courts under Article 226?,8,Union_Of_India_vs_Rajendra_N_Shah_on_20_July_2021_1.PDF,2021,0.7267,96,246,data/sampled/2021/Union_Of_India_vs_Rajendra_N_Shah_on_20_July_2021_1.PDF,yes,yes,yes,yes,yes,yes,yes,
22,2026-05-07 22:37:23,21,What has the Supreme Court ruled about the powers of High Courts under Article 226?,9,Union_Of_India_vs_Bharat_Forge_Limited_on_16_August_2022_1.PDF,2022,0.7265,27,117,data/sampled/2022/Union_Of_India_vs_Bharat_Forge_Limited_on_16_August_2022_1.PDF,yes,yes,yes,yes,yes,yes,yes,
22,2026-05-07 22:37:23,21,What has the Supreme Court ruled about the powers of High Courts under Article 226?,10,Orissa_Administrative_Tribunal_Bar_vs_Union_Of_India_on_21_March_2023_1.PDF,2023,0.7249,13,164,data/sampled/2023/Orissa_Administrative_Tribunal_Bar_vs_Union_Of_India_on_21_March_2023_1.PDF,yes,yes,yes,yes,yes,yes,yes,
22,2026-05-07 22:37:23,21,What has the Supreme Court ruled about the powers of High Courts under Article 226?,11,Union_Of_India_vs_Bharat_Forge_Limited_on_16_August_2022_1.PDF,2022,0.7233,28,117,data/sampled/2022/Union_Of_India_vs_Bharat_Forge_Limited_on_16_August_2022_1.PDF,yes,yes,yes,yes,yes,yes,yes,
22,2026-05-07 22:37:23,21,What has the Supreme Court ruled about the powers of High Courts under Article 226?,12,Celir_Llp_vs_Bafna_Motors_Mumbai_Pvt_Ltd_on_21_September_2023_1.PDF,2023,0.7204,235,262,data/sampled/2023/Celir_Llp_vs_Bafna_Motors_Mumbai_Pvt_Ltd_on_21_September_2023_1.PDF,yes,yes,yes,yes,yes,yes,yes,
22,2026-05-07 22:37:23,21,What has the Supreme Court ruled about the powers of High Courts under Article 226?,13,Union_Of_India_vs_M_S_Raj_Grow_Impex_Llp_on_17_June_2021_1.PDF,2021,0.7196,235,285,data/sampled/2021/Union_Of_India_vs_M_S_Raj_Grow_Impex_Llp_on_17_June_2021_1.PDF,yes,yes,yes,yes,yes,yes,yes,
23,2026-05-07 22:37:46,22,How has the court interpreted the limitation period for filing civil suits?,1,Manish_Kumar_vs_Union_Of_India_on_19_January_2021_1.PDF,2021,0.8052,609,698,data/sampled/2021/Manish_Kumar_vs_Union_Of_India_on_19_January_2021_1.PDF,yes,yes,yes,yes,yes,yes,yes,
23,2026-05-07 22:37:46,22,How has the court interpreted the limitation period for filing civil suits?,2,Manish_Kumar_vs_Union_Of_India_on_19_January_2021_1.PDF,2021,0.7805,608,698,data/sampled/2021/Manish_Kumar_vs_Union_Of_India_on_19_January_2021_1.PDF,yes,yes,yes,yes,yes,yes,yes,
23,2026-05-07 22:37:46,22,How has the court interpreted the limitation period for filing civil suits?,3,A_Rajendra_vs_Gonugunta_Madhusudhan_Rao_on_4_April_2025_1.PDF,2025,0.7531,22,33,data/sampled/2025/A_Rajendra_vs_Gonugunta_Madhusudhan_Rao_on_4_April_2025_1.PDF,yes,yes,yes,yes,yes,yes,yes,
23,2026-05-07 22:37:46,22,How has the court interpreted the limitation period for filing civil suits?,4,Hpcl_Bio_Fuels_Ltd_vs_Shahaji_Bhanudas_Bhad_on_7_November_2024_1.PDF,2024,0.7530,113,172,data/sampled/2024/Hpcl_Bio_Fuels_Ltd_vs_Shahaji_Bhanudas_Bhad_on_7_November_2024_1.PDF,yes,yes,yes,yes,yes,yes,yes,
23,2026-05-07 22:37:46,22,How has the court interpreted the limitation period for filing civil suits?,5,Katta_Sujatha_Reddy_vs_M_S_Siddamsetty_Infra_Projects_Pvt_on_25_August_2022_1.PDF,2022,0.7482,36,82,data/sampled/2022/Katta_Sujatha_Reddy_vs_M_S_Siddamsetty_Infra_Projects_Pvt_on_25_August_2022_1.PDF,yes,yes,yes,yes,yes,yes,yes,
23,2026-05-07 22:37:46,22,How has the court interpreted the limitation period for filing civil suits?,6,Hpcl_Bio_Fuels_Ltd_vs_Shahaji_Bhanudas_Bhad_on_7_November_2024_1.PDF,2024,0.7479,110,172,data/sampled/2024/Hpcl_Bio_Fuels_Ltd_vs_Shahaji_Bhanudas_Bhad_on_7_November_2024_1.PDF,yes,yes,yes,yes,yes,yes,yes,
23,2026-05-07 22:37:46,22,How has the court interpreted the limitation period for filing civil suits?,7,Katta_Sujatha_Reddy_vs_M_S_Siddamsetty_Infra_Projects_Pvt_on_25_August_2022_1.PDF,2022,0.7410,29,82,data/sampled/2022/Katta_Sujatha_Reddy_vs_M_S_Siddamsetty_Infra_Projects_Pvt_on_25_August_2022_1.PDF,yes,yes,yes,yes,yes,yes,yes,
23,2026-05-07 22:37:46,22,How has the court interpreted the limitation period for filing civil suits?,8,Shenbagam_vs_Kk_Rathinavel_on_20_January_2022_1.PDF,2022,0.7406,51,56,data/sampled/2022/Shenbagam_vs_Kk_Rathinavel_on_20_January_2022_1.PDF,yes,yes,yes,yes,yes,yes,yes,
23,2026-05-07 22:37:46,22,How has the court interpreted the limitation period for filing civil suits?,9,Shenbagam_vs_Kk_Rathinavel_on_20_January_2022_1.PDF,2022,0.7392,50,56,data/sampled/2022/Shenbagam_vs_Kk_Rathinavel_on_20_January_2022_1.PDF,yes,yes,yes,yes,yes,yes,yes,
23,2026-05-07 22:37:46,22,How has the court interpreted the limitation period for filing civil suits?,10,A_Rajendra_vs_Gonugunta_Madhusudhan_Rao_on_4_April_2025_1.PDF,2025,0.7349,6,33,data/sampled/2025/A_Rajendra_vs_Gonugunta_Madhusudhan_Rao_on_4_April_2025_1.PDF,yes,yes,yes,yes,yes,yes,yes,
23,2026-05-07 22:37:46,22,How has the court interpreted the limitation period for filing civil suits?,11,M_S_B_And_T_Ag_vs_Ministry_Of_Defence_on_18_May_2023_1.PDF,2023,0.7347,75,103,data/sampled/2023/M_S_B_And_T_Ag_vs_Ministry_Of_Defence_on_18_May_2023_1.PDF,yes,yes,yes,yes,yes,yes,yes,
23,2026-05-07 22:37:46,22,How has the court interpreted the limitation period for filing civil suits?,12,M_S_Consolidated_Construction_vs_M_S_Hitro_Energy_Solutions_Private_on_4_February_2022_1.PDF,2022,0.7339,97,102,data/sampled/2022/M_S_Consolidated_Construction_vs_M_S_Hitro_Energy_Solutions_Private_on_4_February_2022_1.PDF,yes,yes,yes,yes,yes,yes,yes,
23,2026-05-07 22:37:46,22,How has the court interpreted the limitation period for filing civil suits?,13,M_S_B_And_T_Ag_vs_Ministry_Of_Defence_on_18_May_2023_1.PDF,2023,0.7325,42,103,data/sampled/2023/M_S_B_And_T_Ag_vs_Ministry_Of_Defence_on_18_May_2023_1.PDF,yes,yes,yes,yes,yes,yes,yes,
23,2026-05-07 22:37:46,22,How has the court interpreted the limitation period for filing civil suits?,14,M_S_R_K_Transport_Company_vs_M_S_Bharat_Aluminum_Company_Limited_on_3_April_2025_1.PDF,2025,0.7291,7,17,data/sampled/2025/M_S_R_K_Transport_Company_vs_M_S_Bharat_Aluminum_Company_Limited_on_3_April_2025_1.PDF,yes,yes,yes,yes,yes,yes,yes,
23,2026-05-07 22:37:46,22,How has the court interpreted the limitation period for filing civil suits?,15,The_State_Of_West_Bengal_vs_Pam_Developments_Private_Limited_on_9_January_2025_1.PDF,2025,0.7288,17,21,data/sampled/2025/The_State_Of_West_Bengal_vs_Pam_Developments_Private_Limited_on_9_January_2025_1.PDF,yes,yes,yes,yes,yes,yes,yes,
23,2026-05-07 22:37:46,22,How has the court interpreted the limitation period for filing civil suits?,16,Jaipur_Vidyut_Vitran_Nigam_Ltd_vs_Mb_Power_Madhya_Pradesh_Limited_on_8_January_2024_1.PDF,2024,0.7273,116,154,data/sampled/2024/Jaipur_Vidyut_Vitran_Nigam_Ltd_vs_Mb_Power_Madhya_Pradesh_Limited_on_8_January_2024_1.PDF,yes,yes,yes,yes,yes,yes,yes,
24,2026-05-07 22:38:16,23,What has the Supreme Court said about the admissibility of electronic evidence in court?,1,Hari_Om_Hero_vs_State_Of_U_P_on_5_January_2021_1.PDF,2021,0.7190,85,92,data/sampled/2021/Hari_Om_Hero_vs_State_Of_U_P_on_5_January_2021_1.PDF,yes,yes,yes,yes,yes,yes,yes,
24,2026-05-07 22:38:16,23,What has the Supreme Court said about the admissibility of electronic evidence in court?,2,Hari_Om_Hero_vs_State_Of_U_P_on_5_January_2021_1.PDF,2021,0.7060,84,92,data/sampled/2021/Hari_Om_Hero_vs_State_Of_U_P_on_5_January_2021_1.PDF,yes,yes,yes,yes,yes,yes,yes,
24,2026-05-07 22:38:16,23,What has the Supreme Court said about the admissibility of electronic evidence in court?,3,Bhupinderpal_Singh_Gill_vs_The_State_Of_Punjab_on_20_January_2025_1.PDF,2025,0.6983,30,54,data/sampled/2025/Bhupinderpal_Singh_Gill_vs_The_State_Of_Punjab_on_20_January_2025_1.PDF,yes,yes,yes,yes,yes,yes,yes,
24,2026-05-07 22:38:16,23,What has the Supreme Court said about the admissibility of electronic evidence in court?,4,Hewlett_Packard_India_Sales_vs_Commissioner_Of_Customs_I_Nhava_Sheva_on_17_January_2023_1.PDF,2023,0.6936,18,31,data/sampled/2023/Hewlett_Packard_India_Sales_vs_Commissioner_Of_Customs_I_Nhava_Sheva_on_17_January_2023_1.PDF,yes,yes,yes,yes,yes,yes,yes,
24,2026-05-07 22:38:16,23,What has the Supreme Court said about the admissibility of electronic evidence in court?,5,Sirajudheen_vs_Zeenath_on_27_February_2023_1.PDF,2023,0.6872,36,48,data/sampled/2023/Sirajudheen_vs_Zeenath_on_27_February_2023_1.PDF,yes,yes,yes,yes,yes,yes,yes,
24,2026-05-07 22:38:16,23,What has the Supreme Court said about the admissibility of electronic evidence in court?,6,Ravi_Sharma_vs_State_Government_Of_N_C_T_Of_Delhi_on_11_July_2022_1.PDF,2022,0.6807,6,47,data/sampled/2022/Ravi_Sharma_vs_State_Government_Of_N_C_T_Of_Delhi_on_11_July_2022_1.PDF,yes,yes,yes,yes,yes,yes,yes,
24,2026-05-07 22:38:16,23,What has the Supreme Court said about the admissibility of electronic evidence in court?,7,Manik_vs_The_State_Of_Maharashtra_on_25_September_2024_1.PDF,2024,0.6791,26,108,data/sampled/2024/Manik_vs_The_State_Of_Maharashtra_on_25_September_2024_1.PDF,yes,yes,yes,yes,yes,yes,yes,
24,2026-05-07 22:38:16,23,What has the Supreme Court said about the admissibility of electronic evidence in court?,8,Sartaj_Singh_vs_The_State_Of_Haryana_on_15_March_2021_1.PDF,2021,0.6790,44,69,data/sampled/2021/Sartaj_Singh_vs_The_State_Of_Haryana_on_15_March_2021_1.PDF,yes,yes,yes,yes,yes,yes,yes,
24,2026-05-07 22:38:16,23,What has the Supreme Court said about the admissibility of electronic evidence in court?,9,Harvinder_Singh_Bachhu_vs_The_State_Of_Himachal_Pradesh_on_13_October_2023_1.PDF,2023,0.6770,28,60,data/sampled/2023/Harvinder_Singh_Bachhu_vs_The_State_Of_Himachal_Pradesh_on_13_October_2023_1.PDF,yes,yes,yes,yes,yes,yes,yes,
24,2026-05-07 22:38:16,23,What has the Supreme Court said about the admissibility of electronic evidence in court?,10,V_Anantha_Raju_vs_T_M_Narasimhan_on_26_October_2021_1.PDF,2021,0.6756,47,76,data/sampled/2021/V_Anantha_Raju_vs_T_M_Narasimhan_on_26_October_2021_1.PDF,yes,yes,yes,yes,yes,yes,yes,
24,2026-05-07 22:38:16,23,What has the Supreme Court said about the admissibility of electronic evidence in court?,11,Manoj_vs_The_State_Of_Madhya_Pradesh_on_20_May_2022_1.PDF,2022,0.6736,267,348,data/sampled/2022/Manoj_vs_The_State_Of_Madhya_Pradesh_on_20_May_2022_1.PDF,yes,yes,yes,yes,yes,yes,yes,
24,2026-05-07 22:38:16,23,What has the Supreme Court said about the admissibility of electronic evidence in court?,12,Sirajudheen_vs_Zeenath_on_27_February_2023_1.PDF,2023,0.6730,44,48,data/sampled/2023/Sirajudheen_vs_Zeenath_on_27_February_2023_1.PDF,yes,yes,yes,yes,yes,yes,yes,
24,2026-05-07 22:38:16,23,What has the Supreme Court said about the admissibility of electronic evidence in court?,13,Appaiya_vs_Andimuthu_Thangapandi_on_20_September_2023_1.PDF,2023,0.6719,31,53,data/sampled/2023/Appaiya_vs_Andimuthu_Thangapandi_on_20_September_2023_1.PDF,yes,yes,yes,yes,yes,yes,yes,
24,2026-05-07 22:38:16,23,What has the Supreme Court said about the admissibility of electronic evidence in court?,14,V_Anantha_Raju_vs_T_M_Narasimhan_on_26_October_2021_1.PDF,2021,0.6712,40,76,data/sampled/2021/V_Anantha_Raju_vs_T_M_Narasimhan_on_26_October_2021_1.PDF,yes,yes,yes,yes,yes,yes,yes,
24,2026-05-07 22:38:16,23,What has the Supreme Court said about the admissibility of electronic evidence in court?,15,Rajratan_Babulal_Agarwal_vs_Solartex_India_Pvt_Ltd_on_13_October_2022_1.PDF,2022,0.6712,99,106,data/sampled/2022/Rajratan_Babulal_Agarwal_vs_Solartex_India_Pvt_Ltd_on_13_October_2022_1.PDF,yes,yes,yes,yes,yes,yes,yes,
24,2026-05-07 22:38:16,23,What has the Supreme Court said about the admissibility of electronic evidence in court?,16,The_State_Of_Kerala_vs_K_Ajith_on_28_July_2021_1.PDF,2021,0.6704,177,180,data/sampled/2021/The_State_Of_Kerala_vs_K_Ajith_on_28_July_2021_1.PDF,yes,yes,yes,yes,yes,yes,yes,
24,2026-05-07 22:38:16,23,What has the Supreme Court said about the admissibility of electronic evidence in court?,17,Hewlett_Packard_India_Sales_vs_Commissioner_Of_Customs_I_Nhava_Sheva_on_17_January_2023_1.PDF,2023,0.6691,17,31,data/sampled/2023/Hewlett_Packard_India_Sales_vs_Commissioner_Of_Customs_I_Nhava_Sheva_on_17_January_2023_1.PDF,yes,yes,yes,yes,yes,yes,yes,
24,2026-05-07 22:38:16,23,What has the Supreme Court said about the admissibility of electronic evidence in court?,18,Manoj_vs_The_State_Of_Madhya_Pradesh_on_20_May_2022_1.PDF,2022,0.6689,200,348,data/sampled/2022/Manoj_vs_The_State_Of_Madhya_Pradesh_on_20_May_2022_1.PDF,yes,yes,yes,yes,yes,yes,yes,
24,2026-05-07 22:38:16,23,What has the Supreme Court said about the admissibility of electronic evidence in court?,19,Harvinder_Singh_Bachhu_vs_The_State_Of_Himachal_Pradesh_on_13_October_2023_1.PDF,2023,0.6688,56,60,data/sampled/2023/Harvinder_Singh_Bachhu_vs_The_State_Of_Himachal_Pradesh_on_13_October_2023_1.PDF,yes,yes,yes,yes,yes,yes,yes,
25,2026-05-07 22:38:38,24,How has the court ruled on the scope of judicial review of administrative decisions?,1,Punjab_State_Co_Op_Milk_Prod_Fed_Ltd_vs_Balbir_Kumar_Walia_on_9_July_2021_1.PDF,2021,0.7340,83,98,data/sampled/2021/Punjab_State_Co_Op_Milk_Prod_Fed_Ltd_vs_Balbir_Kumar_Walia_on_9_July_2021_1.PDF,yes,yes,yes,yes,yes,yes,yes,
25,2026-05-07 22:38:38,24,How has the court ruled on the scope of judicial review of administrative decisions?,2,Subodh_Kumar_Singh_Rathour_vs_The_Chief_Executive_Officer_on_9_July_2024_1.PDF,2024,0.7275,119,191,data/sampled/2024/Subodh_Kumar_Singh_Rathour_vs_The_Chief_Executive_Officer_on_9_July_2024_1.PDF,yes,yes,yes,yes,yes,yes,yes,
